destination,year,visitor_category,visitors,revenue_lkr,revenue_per_visitor,data_basis,month
Galle Fort,2025,foreign,1971,1379700,700.0,derived,9
Galle Fort,2025,foreign,2130,1491000,700.0,derived,10
Galle Fort,2025,foreign,2515,1760500,700.0,derived,11
Galle Fort,2025,foreign,3246,2272200,700.0,derived,12
Galle Fort,2025,local,3612,108360,30.0,derived,1
Galle Fort,2025,local,3579,107370,30.0,derived,2
Galle Fort,2025,local,3544,106320,30.0,derived,3
Galle Fort,2025,local,2761,82830,30.0,derived,4
Galle Fort,2025,local,2304,69120,30.0,derived,5
Galle Fort,2025,local,2542,76260,30.0,derived,6
Galle Fort,2025,local,3728,111840,30.0,derived,7
Galle Fort,2025,local,3512,105360,30.0,derived,8
Galle Fort,2025,local,2810,84300,30.0,derived,9
Galle Fort,2025,local,3036,91080,30.0,derived,10
Galle Fort,2025,local,3586,107580,30.0,derived,11
Galle Fort,2025,local,4629,138870,30.0,derived,12
Horton Plains,2015,foreign,6490,55165000,8500.0,derived,1
Horton Plains,2015,foreign,6431,54663500,8500.0,derived,2
Horton Plains,2015,foreign,6367,54119500,8500.0,derived,3
Horton Plains,2015,foreign,4961,42168500,8500.0,derived,4
Horton Plains,2015,foreign,4139,35181500,8500.0,derived,5
Horton Plains,2015,foreign,4568,38828000,8500.0,derived,6
Horton Plains,2015,foreign,6699,56941500,8500.0,derived,7
Horton Plains,2015,foreign,6310,53635000,8500.0,derived,8
Horton Plains,2015,foreign,5049,42916500,8500.0,derived,9
Horton Plains,2015,foreign,5456,46376000,8500.0,derived,10
Horton Plains,2015,foreign,6443,54765500,8500.0,derived,11
Horton Plains,2015,foreign,8317,70694500,8500.0,derived,12
Horton Plains,2015,local,9077,907700,100.0,derived,1
Horton Plains,2015,local,8994,899400,100.0,derived,2
